,Unnamed: 0,Name,District,Price,address,loc,lat,long
5417,5417,"Bonham Ville 2 Rooms 1 Living Room
Middle Floor",Sheung Wan / Central,"$9.5
M",Bonham Ville Hong Kong,"般景台 Bonham Ville, 5, 般咸道 Bonham Road, 西半山 Mid-Levels West, 上環 Sheung Wan, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.283943,114.14629032200786
5418,5418,"The Riverpark 3 Rooms 1 Living Room
Flat F Lower Floor Block 5",Shatin,"$15
M",The Riverpark Hong Kong,"溱岸8號 The Riverpark, 沙田頭 Sha Tin Tau, 沙田 Sha Tin, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.3752338,114.18644952043525
5419,5419,"Mei Foo Sun Chuen Phase III 2 Rooms 2 Living Rooms
Flat B Higher Floor Broadway 067",Mei Foo,"$9.5
M",Mei Foo Sun Chuen III Broadway Hong Kong,,0.0,0.0
5420,5420,"Casa 880 3 Rooms 2 Living Rooms
Flat A Middle Floor",Quarry Bay,"$22
M",Casa Hong Kong,"CASA 880, 鰂魚涌 Quarry Bay, 東區 Eastern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.28934905,114.20922725
5421,5421,"Tai Po Centre Phase 4
Flat D Middle Floor Block 10",Tai Po,"$7.08
M",Tai Po Centre Hong Kong,"大埔中心 Tai Po Centre, 大埔太和路 Tai Po Tai Wo Road, 大埔市中心 Tai Po Town Centre, 大埔中 Tai Po Central, 大埔 Tai Po, 大埔區 Tai Po District, 新界 New Territories, 香港 Hong Kong, 中国",22.451617,114.17012795048126
5422,5422,"The Waterside 3 Rooms 2 Living Rooms
Flat B Higher Floor Block 2",Ma On Shan,"$13.88
M",The Waterside Hong Kong,"雅濤居 The Waterside, 馬鞍山市中心 Ma On Shan Town Centre, 馬鞍山 Ma On Shan, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.42465205,114.22810878645944
5423,5423,"Elegant Terrace 3 Rooms
Flat C",Happy Valley / Mid-Levels East,"$11.8
M",Elegant Terrace Hong Kong,"慧明苑 Elegant Terrace, 上環 Sheung Wan, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2804404,114.15001229076219
5424,5424,"Park Vale 3 Rooms 1 Living Room
Flat A Higher Floor Ling Pak Mansion",Quarry Bay,"$14.5
M",Park Vale Ling Pak Mansion Hong Kong,,0.0,0.0
5425,5425,"Lung Poon Court 2 Rooms 2 Living Rooms
Flat 1 Higher Floor Block C",Diamond Hill / San Po Kong / Ngau Chi Wan,"$6.45
M",Lung Poon Hong Kong,"龍蟠苑 Lung Poon Court, 竹園聯合村 Chuk Yuen United Village, 黃大仙區 Wong Tai Sin District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3419265,114.20052028974804
5426,5426,"Blue Pool Lodge 2 Rooms 2 Living Rooms
Flat 10 Higher Floor",Happy Valley / Mid-Levels East,"$16
M",Blue Pool Lodge Hong Kong,"藍塘苑 Blue Pool Lodge, 跑馬地 Happy Valley, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.264212649999997,114.19012163865239
5427,5427,"The Regent
Flat C Higher Floor Tower 7",Tai Po,"$11.6
M",The Regent Tower Hong Kong,,0.0,0.0
5428,5428,"Sunshine City Phase 3 3 Rooms 1 Living Room
Flat 4 Middle Floor Block R",Ma On Shan,"$8.4
M",Sunshine City Hong Kong,"新港城 Sunshine City, 馬鞍山市中心 Ma On Shan Town Centre, 馬鞍山 Ma On Shan, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.42414435,114.23184666573594
5429,5429,"Classical Gardens Phase 2 3 Rooms
Flat A Higher Floor Block 06",Tai Po,"$12
M",Classical Gardens Hong Kong,"御峰豪園 Grand Dynasty View, 馬窩 Ma Wo, 大埔 Tai Po, 大埔區 Tai Po District, 新界 New Territories, 香港 Hong Kong, 中国",22.441057100000002,114.1611912121086
5430,5430,"Belvedere Garden Phase III
Flat H Middle Floor Block 4",Tsuen Wan,"$10.58
M",Belvedere Garden III Hong Kong,,0.0,0.0
5431,5431,"Taikoo Shing Horizon Gardens 3 Rooms 2 Living Rooms
Flat B Middle Floor Kai Tien Mansion",Taikoo / Sai Wan Ho,"$16.9
M",Taikoo Shing Horizon Gardens Kai Tien Mansion Hong Kong,,0.0,0.0
5432,5432,"The Met. Focus
Flat C Lower Floor",Hung Hom,"$5
M",The Met. Focus Hong Kong,"薈點 The Met Focus, 8, 北拱街 Pak Kung Street, 鶴園 Hok Yuen, 紅磡 Hung Hom, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.31137055,114.18674895304176
5433,5433,"Lohas Park LP6 1 Room 2 Living Rooms
Flat J Lower Floor Tower 3",Lohas Park,"$6.38
M",Lohas Park Tower Hong Kong,,0.0,0.0
5434,5434,"Trend Plaza
Flat 4 Higher Floor Block E",Tuen Mun,"$5.48
M",Trend Plaza Hong Kong,"屯門時代廣場 Trend Plaza, 屯門中 Tuen Mun Central, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.3922459,113.97588416505212
5435,5435,"Fu Heng Estate
Flat 7 Lower Floor Heng Yue House",Tai Po,"$1.2
M",Fu Heng Estate Heng Yue House Hong Kong,,0.0,0.0
5436,5436,"Kingswood Villas Kenswood Court 5 Rooms
Flat H Higher Floor Block 04",Tin Shui Wai,"$12.2
M",Kingswood Villas Kenswood Hong Kong,"嘉湖山莊景湖居 Kenswood Court Kingswood Villas, 天城路 Tin Shing Road, 天水圍市中心 Tin Shui Wai Town Centre, 天水圍南 Tin Shui Wai South, 天水圍 Tin Shui Wai, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.4573966,114.0056759
5437,5437,"Park Villa Phase 2 (Park Hillcrest)
Flat A7 Tower 2",Hung Shui Kiu,"$7
M",Park Villa (Park Hillcrest) Tower Hong Kong,,0.0,0.0
5438,5438,"Taikoo Shing Harbour View Gardens (East) 3 Rooms 2 Living Rooms
Flat C Middle Floor Wisteria Mansion",Taikoo / Sai Wan Ho,"$17.5
M",Taikoo Shing Harbour View Gardens (East) Wisteria Mansion Hong Kong,,0.0,0.0
5439,5439,"Central Park Towers Phase 1 (Central Park Towers)
Flat H Lower Floor Tower 6",Tin Shui Wai,"$6
M",Central Park Towers (Central Park Towers) Tower Hong Kong,,0.0,0.0
5440,5440,"Century Link Phase 2 2 Rooms 1 Living Room
Flat 3 Lower Floor Block 1A",Tung Chung,"$7.8
M",Century Link Hong Kong,"東環 Century Link, 東涌北 Tung Chung North, 東涌 Tung Chung, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.2958855,113.94994868564052
5441,5441,"Full View Court 2 Rooms
Flat B",Happy Valley / Mid-Levels East,"$19.8
M",Full View Hong Kong,"富威閣 Full View Court, 7-9, 樂景臺 Happy View Terrace, 加路連山 Caroline Hill, 掃桿埔 So Kon Po, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.27494025,114.18578653261747
5442,5442,"Lohas Park The Capitol 3 Rooms 2 Living Rooms
Flat B Higher Floor Tower 6 R (Whistler)",Lohas Park,"$10.7
M",Lohas Park The Capitol Tower (Whistler) Hong Kong,,0.0,0.0
5443,5443,"Happy Court 3 Rooms
Flat A Lower Floor",Happy Valley / Mid-Levels East,"$12.8
M",Happy Hong Kong,"香港華仁書院 Wah Yan Collage, Hong Kong, 281, 皇后大道東 Queen's Road East, 摩利臣山 Morrison Hill, 灣仔 Wan Chai, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.27415395,114.17605832141058
5444,5444,"Festival City Phase 1 3 Rooms 1 Living Room
Flat ND Higher Floor Block 2",Shatin,"$15
M",Festival City ND Hong Kong,,0.0,0.0
5445,5445,"Seaview Garden 3 Rooms 2 Living Rooms
Flat B Middle Floor",Braemar Hill / North Point Mid-Levels,"$25
M",Seaview Garden Hong Kong,"海景台 Seaview Garden, 北角 North Point, 東區 Eastern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.28528815,114.19605839644326
5446,5446,"La Grove
Flat H Lower Floor Block 3",Yuen Long,"$6.7
M",La Grove Hong Kong,"原築 La Grove, 龍田村 Lung Tin Tsuen, 元朗 Yuen Long, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.43724025,114.024685859143
5447,5447,"Ching Wah Court 1 Room 1 Living Room
Flat 5 Lower Floor Wah Fung House(Block D)",Tsing Yi,"$4.98
M",Ching Wah Wah Fung D) Hong Kong,,0.0,0.0
5448,5448,"Westland Heights 3 Rooms 2 Living Rooms
Flat D Lower Floor",Kowloon Tong / Beacon Hill,"$13.5
M",Westland Heights Hong Kong,"慧園 Westland Heights, 筆架山 Beacon Hill, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.343074950000002,114.18174857593168
5449,5449,"The Esplanade
Flat H Lower Floor",Tuen Mun,"$3.84
M",The Hong Kong,"The Hong Kong, Pelham Road, Immingham, North East Lincolnshire, Yorkshire and the Humber, England, DN40 1NG, United Kingdom",53.612592,-0.2219815
5450,5450,"The Zutten
Flat L Higher Floor",To Kwa Wan,"$6.28
M",The Zutten Hong Kong,"迎豐 The Zutten, 馬頭涌 Ma Tau Chung, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.322016599999998,114.19033216021555
5451,5451,"One Homantin 2 Rooms 2 Living Rooms
Flat E Lower Floor Tower 1",Ho Man Tin,"$14
M",One Homantin Tower Hong Kong,,0.0,0.0
5452,5452,"One Kai Tak (I) 2 Rooms 1 Living Room
Flat B Higher Floor Tower 2",Kai Tak,"$12.25
M",One Kai Tak (I) Tower Hong Kong,,0.0,0.0
5453,5453,"Century Gateway Phase 1 2 Rooms 2 Living Rooms
Flat D Lower Floor Block 3",Tuen Mun,"$7.5
M",Century Gateway Hong Kong,"瓏門 Century Gateway, 屯門中 Tuen Mun Central, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.39580645,113.97407658771132
5454,5454,"Whampoa Garden Site 5 3 Rooms 2 Living Rooms
Flat F Higher Floor Block 2",Hung Hom,"$8.5
M",Whampoa Garden Site Hong Kong,,0.0,0.0
5455,5455,"Century Link Phase 1 3 Rooms 2 Living Rooms
Flat 5 Block 5B",Tung Chung,"$8.8
M",Century Link Hong Kong,"東環 Century Link, 東涌北 Tung Chung North, 東涌 Tung Chung, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.2958855,113.94994868564052
5456,5456,"Pearl City Mansion 2 Rooms 1 Living Room
Flat C4 Middle Floor",Wan Chai / Causeway Bay,"$8.08
M",Pearl City Mansion Hong Kong,"珠城大廈 Pearl City Mansion, 銅鑼灣 Causeway Bay, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.28087265,114.18590863400178
5457,5457,"Shun King Building 1 Room
Flat A5 Higher Floor",Mongkok,"$4.98
M",Shun King Building Hong Kong,"順景大廈 Shun King Building, 旺角 Mong Kok, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.31767885,114.1667185930635
5458,5458,"Lohas Park LP6 1 Room 2 Living Rooms
Flat J Middle Floor Tower 3",Lohas Park,"$6.6
M",Lohas Park Tower Hong Kong,,0.0,0.0
5459,5459,"Parkland Villas Phase 1 2 Rooms 1 Living Room
Flat A Middle Floor Block 3",Tuen Mun,"$5.9
M",Parkland Villas Hong Kong,"疊茵庭 Parkland Villas, 頌皇台 Chung Wong Toi, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.4102109,113.98162813013275
5460,5460,"Grand Yoho Phase 1
Flat C Higher Floor Tower 9",Yuen Long,"$8.88
M",Grand Yoho Tower Hong Kong,"第1座 Tower 1, 朗日路 Long Yat Road, 元朗新墟 Yuen Long San Hui, 雞地 Kai Tei, 元朗 Yuen Long, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.44498335,114.03652625000001
5461,5461,"Greenfield Garden Phase 1
Flat D Middle Floor Block 02",Tsing Yi,"$7.28
M",Greenfield Garden Hong Kong,"翠怡花園 Greenfield Garden, 青衣市中心 Tsing Yi Town Centre, 青衣 Tsing Yi, 葵青區 Kwai Tsing District, 新界 New Territories, 香港 Hong Kong, 中国",22.352535250000003,114.10830750650912
5462,5462,"Hiap Teck Building 2 Rooms
Flat 4 Middle Floor",Happy Valley / Mid-Levels East,"$7.8
M",Hiap Teck Building Hong Kong,"協德大廈 Hiap Teck Building, 2-8, 成和道 Sing Woo Road, 跑馬地 Happy Valley, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.269679500000002,114.18481568729342
5463,5463,"Oasis Kai Tak 2 Rooms 1 Living Room
Flat B Higher Floor Tower 3",Kai Tak,"$16
M",Oasis Kai Tak Tower Hong Kong,,0.0,0.0
5464,5464,"The Merton 2 Rooms 2 Living Rooms
Flat F Higher Floor Block 1",Hong Kong West,"$13.88
M",The Merton Hong Kong,"泓都 The Merton, 堅尼地城 Kennedy Town, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.283339249999997,114.12629856878218
5465,5465,"Scholastic Garden 2 Rooms 1 Living Room
Flat G Middle Floor",Mid-Levels West,"$13.6
M",Scholastic Garden Hong Kong,,0.0,0.0
5466,5466,"Grand Austin 2 Rooms 2 Living Rooms
Flat B Lower Floor Tower 5 - T5A",Kowloon Station,"$14.5
M",Grand Austin Tower Hong Kong,,0.0,0.0
5467,5467,"One Pacific Heights 3 Rooms 1 Living Room
Flat A Lower Floor",Sheung Wan / Central,"$16.5
M",One Pacific Heights Hong Kong,"One Pacific Heights, 1, 和風街 Wo Fung Street, 太平山 Tai Ping Shan, 上環 Sheung Wan, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.28654775,114.14673374185557
5468,5468,"Park Island Phase 2 3 Rooms 2 Living Rooms
Flat B Higher Floor Block 02",Ma Wan,"$10.8
M",Park Island Hong Kong,"珀麗灣 Park Island, 馬灣 Ma Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.352302700000003,114.06116519894678
5469,5469,"One Kai Tak (II) 3 Rooms 2 Living Rooms
Flat G Lower Floor Tower 5",Kai Tak,"$19.8
M",One Kai Tak (II) Tower Hong Kong,,0.0,0.0
5470,5470,"Taikoo Shing Kao Shan Terrace 2 Rooms 2 Living Rooms
Flat G Middle Floor Fu Shan Mansion",Taikoo / Sai Wan Ho,"$12
M",Taikoo Shing Kao Shan Terrace Fu Shan Mansion Hong Kong,,0.0,0.0
5471,5471,"La Lumiere 2 Rooms 2 Living Rooms
Flat F Lower Floor",Hung Hom,"$8.08
M",La Lumiere Hong Kong,"悅目 La Lumiere, 9, 利工街 Lee Kung Street, 鶴園 Hok Yuen, 紅磡 Hung Hom, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.30946925,114.18690747468925
5472,5472,"The Avenue Phase 2 2 Rooms 2 Living Rooms
Flat J Lower Floor Tower 3",Wan Chai / Causeway Bay,"$29.8
M",The Avenue Tower Hong Kong,"第2座 Tower 2, 利東街 Lee Tung Avenue, 囍匯 The Avenue, 灣仔 Wan Chai, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.27539105,114.17207215992535
5473,5473,"Saddle Ridge Garden
Flat E Lower Floor Block 08",Ma On Shan,"$5.6
M",Saddle Ridge Garden Hong Kong,"富寶花園 Saddle Ridge Garden, 長徑村 Cheung Kang Village, 馬鞍山 Ma On Shan, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.4243123,114.2380098028955
5474,5474,"The Cullinan 2 Rooms 1 Living Room
Flat D Higher Floor Star Sky",Kowloon Station,"$21
M",The Star Sky Hong Kong,,0.0,0.0
5475,5475,"Sing Shing Building 2 Rooms
Flat 9 Middle Floor",Kwai Chung,"$4.35
M",Sing Shing Building Hong Kong,"成城大廈 Sing Shing Building, 石梨坑村 Shek Lei Hang Village, 葵涌 Kwai Chung, 葵青區 Kwai Tsing District, 新界 New Territories, 香港 Hong Kong, 中国",22.36792205,114.13932872774691
5476,5476,"Tai Po Centre Phase 5
Flat G Middle Floor Block 19",Tai Po,"$6.05
M",Tai Po Centre Hong Kong,"大埔中心 Tai Po Centre, 大埔太和路 Tai Po Tai Wo Road, 大埔市中心 Tai Po Town Centre, 大埔中 Tai Po Central, 大埔 Tai Po, 大埔區 Tai Po District, 新界 New Territories, 香港 Hong Kong, 中国",22.451617,114.17012795048126
5477,5477,16 Hereford Road,Kowloon Tong / Beacon Hill,"$160
M",Hereford Road Hong Kong,"禧福道 Hereford Road, 九龍仔 Kowloon Tsai, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3340071,114.1805074
5478,5478,"Perth Garden 3 Rooms 2 Living Rooms
Flat B Higher Floor Hove Court",Ho Man Tin,"$18
M",Perth Garden Hove Hong Kong,,0.0,0.0
5479,5479,"Serenade Cove
Flat 6 Middle Floor Block B",Tsuen Wan,"$7
M",Cove Hong Kong,"迎海 Double Cove, 烏溪沙 Wu Kai Sha, 烏溪沙村 Wu Kai Sha Village, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.43137475,114.24152724578488
5480,5480,"South WalkAura
Flat C Middle Floor",Aberdeen / Wong Chuk Hang,"$4.6
M",South WalkAura Hong Kong,,0.0,0.0
5481,5481,"The Hudson 1 Room 1 Living Room
Flat B Lower Floor",Hong Kong West,"$8.5
M",The Hudson Hong Kong,"浚峰 The Hudson, 11, 爹核士街 Davis Street, 堅尼地城 Kennedy Town, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.28160945,114.12721928218903
5482,5482,"The Avenue Phase 2 3 Rooms 2 Living Rooms
Flat A Middle Floor Tower 1",Wan Chai / Causeway Bay,"$48
M",The Avenue Tower Hong Kong,"第2座 Tower 2, 利東街 Lee Tung Avenue, 囍匯 The Avenue, 灣仔 Wan Chai, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.27539105,114.17207215992535
5483,5483,"Jadestone Court 1 Room 1 Living Room
Flat D Higher Floor",Mid-Levels West,"$7.55
M",Jadestone Hong Kong,"寶玉閣 Jadestone Court, 西摩道 Seymour Road, 太平山 Tai Ping Shan, 上環 Sheung Wan, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.28286,114.14883
5484,5484,"The Leighton Hill 4 Rooms
Flat A Higher Floor Block 3",Happy Valley / Mid-Levels East,"$80
M",The Leighton Hill Hong Kong,"禮頓山 The Leighton Hill, 掃桿埔 So Kon Po, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2757643,114.18429287150212
5485,5485,"Providence Bay Providence Peak 3 Rooms 1 Living Room
Flat D Lower Floor Block 15",Tai Po,"$15.5
M",Providence Bay Providence Peak Hong Kong,,0.0,0.0
5486,5486,"Kornhill 2 Rooms 2 Living Rooms
Flat 5 Higher Floor Block P",Quarry Bay,"$9.3
M",Kornhill Hong Kong,"Bible Baptist Church - Sai Wan Ho, Hong Kong, 46-56, 西灣河街 Sai Wan Ho Street, 愛秩序灣 Aldrich Bay, 西灣河 Sai Wan Ho, 東區 Eastern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.280348,114.2234722
5487,5487,"Belvedere Garden Phase II 3 Rooms
Flat C Middle Floor Block 7",Tsuen Wan,"$7.05
M",Belvedere Garden II Hong Kong,,0.0,0.0
5488,5488,"Park Island Phase 5 2 Rooms 1 Living Room
Flat A Higher Floor Block 30",Ma Wan,"$6.08
M",Park Island Hong Kong,"珀麗灣 Park Island, 馬灣 Ma Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.352302700000003,114.06116519894678
5489,5489,"Nan Fung Sun Chuen 2 Rooms
Flat C Higher Floor Block 08",Quarry Bay,"$7.5
M",Fung Sun Chuen Hong Kong,"南豐新邨 Nan Fung Sun Chuen, 鰂魚涌 Quarry Bay, 東區 Eastern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.282064599999998,114.21409593620291
5490,5490,"Kornhill 2 Rooms 2 Living Rooms
Flat 11 Higher Floor Block C",Quarry Bay,"$8.6
M",Kornhill Hong Kong,"Bible Baptist Church - Sai Wan Ho, Hong Kong, 46-56, 西灣河街 Sai Wan Ho Street, 愛秩序灣 Aldrich Bay, 西灣河 Sai Wan Ho, 東區 Eastern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.280348,114.2234722
5491,5491,"Ocean Shores Phase 2 4 Rooms 2 Living Rooms
Flat G+H Lower Floor Block 09",Tiu Keng Leng,"$21.5
M",Ocean Shores G+H Hong Kong,"維景灣畔 Ocean Shores, 調景嶺 Tiu Keng Leng, 將軍澳 Tseung Kwan O, 西貢區 Sai Kung District, 新界 New Territories, 香港 Hong Kong, 中国",22.30219785,114.25345773626441
5492,5492,"The Waterfront Phase 1 3 Rooms 2 Living Rooms
Flat G Higher Floor Block 2",Kowloon Station,"$27
M",The Waterfront Hong Kong,"漾日居 The Waterfront, 油麻地 Yau Ma Tei, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.305178599999998,114.16309657969549
5493,5493,"The Hillgrove 2 Rooms 2 Living Rooms
Flat B Banyan II ( Bii )",Tuen Mun,"$7.8
M",The Hillgrove Banyan II Bii Hong Kong,,0.0,0.0
5494,5494,"Genius Court 2 Rooms 2 Living Rooms
Flat A Higher Floor",Kowloon City,"$9.88
M",Genius Hong Kong,"The Genius, 黃泥涌道 Wong Nai Chung Road, 禮頓山 Leighton Hill, 銅鑼灣 Causeway Bay, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2760752,114.1827439
5495,5495,"Kornhill 2 Rooms 2 Living Rooms
Flat 10 Lower Floor Block P",Quarry Bay,"$9.2
M",Kornhill Hong Kong,"Bible Baptist Church - Sai Wan Ho, Hong Kong, 46-56, 西灣河街 Sai Wan Ho Street, 愛秩序灣 Aldrich Bay, 西灣河 Sai Wan Ho, 東區 Eastern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.280348,114.2234722
5496,5496,"Hung Fuk Court 3 Rooms 2 Living Rooms
Flat 4 Lower Floor Block A",Aberdeen / Wong Chuk Hang,"$6.55
M",Hung Fuk Hong Kong,"鴻福苑 Hung Fuk Court, 田灣 Tin Wan, 南區 Southern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.250960499999998,114.15045413361183
5497,5497,"Trend Plaza 2 Rooms 2 Living Rooms
Flat 3 Higher Floor Block B",Tuen Mun,"$7
M",Trend Plaza Hong Kong,"屯門時代廣場 Trend Plaza, 屯門中 Tuen Mun Central, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.3922459,113.97588416505212
5498,5498,"Taikoo Shing Tsui Woo Terrace 1 Room 2 Living Rooms
Flat F Lower Floor Tai Woo Mansion",Taikoo / Sai Wan Ho,"$9.5
M",Taikoo Shing Tsui Woo Terrace Tai Woo Mansion Hong Kong,,0.0,0.0
5499,5499,"Yue Fai Court 2 Rooms 2 Living Rooms
Flat 5 Middle Floor Block E",Aberdeen / Wong Chuk Hang,"$6.2
M",Yue Fai Hong Kong,"海悅花園 Serene Garden, 青衣市中心 Tsing Yi Town Centre, 青衣 Tsing Yi, 葵青區 Kwai Tsing District, 新界 New Territories, 香港 Hong Kong, 中国",22.35385845,114.10784473688466
5500,5500,"Mei Foo Sun Chuen Phase VI 2 Rooms
Flat C Higher Floor 11 Humbert Street",Mei Foo,"$7.1
M",Mei Foo Sun Chuen VI Humbert Street Hong Kong,,0.0,0.0
5501,5501,"Shatinpark Stage 1 2 Rooms
Flat G Higher Floor Stage 1 - Blk 3 - (Ashley Garden)",Shatin,"$5.1
M",Shatinpark Stage Stage Blk (Ashley Garden) Hong Kong,,0.0,0.0
5502,5502,"Banyan Garden Phase I
Flat H Higher Floor Block 3",Lai Chi Kok,"$10
M",Banyan Garden Hong Kong,"泓景臺 Banyan Garden, 長沙灣 Cheung Sha Wan, 深水埗區 Sham Shui Po District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3344926,114.1476188014196
5503,5503,"Luk Yeung Sun Chuen 2 Rooms 2 Living Rooms
Flat 1 Higher Floor Block S",Tsuen Wan,"$6.9
M",Luk Yeung Sun Chuen Hong Kong,"綠楊新邨 Luk Yeung Sun Chuen, 海壩村南台 Hoi Pa Village South Terrace, 荃灣 Tsuen Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.373157900000002,114.12028177325675
5504,5504,"Sorrento Phase 1 2 Rooms 2 Living Rooms
Flat A Middle Floor Block 3",Kowloon Station,"$19
M",Sorrento Hong Kong,"擎天半島 Sorrento, 油麻地 Yau Ma Tei, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.30605495,114.16314501170723
